Country,Product_Group_Use,SalesRep_Code,yearmonth,MTD Sales,UserKey_4Map
TH,ENSURE,515,2024-08-01,268829.58,TH_515
TH,GLUCER,508,2024-08-01,483454.5099999999,TH_508
TH,SIFROL,958,2024-08-01,8460.0,TH_958
TH,BERODU,956,2024-08-01,179356.0,TH_956
TH,JARDIA,950,2024-08-01,2126500.0,TH_950
TH,TRAJEN,953,2024-08-01,183540.0,TH_953
TH,JARDIA,954,2024-08-01,718700.0,TH_954
TH,TRAJEN,951,2024-08-01,30360.0,TH_951
TH,MICARD,991,2024-08-01,62800.0,TH_991
TH,MOBIC,990,2024-08-01,72384.0,TH_990
TH,BERODU,953,2024-08-01,78373.0,TH_953
TH,SIFROL,951,2024-08-01,43110.0,TH_951
TH,BERODU,984,2024-08-01,125818.0,TH_984
TH,TWYNST,953,2024-08-01,31000.0,TH_953
TH,TWYNST,954,2024-08-01,16800.0,TH_954
TH,MICARD,984,2024-08-01,14200.0,TH_984
TH,MICARD,996,2024-08-01,77800.0,TH_996
TH,COMBIV,951,2024-08-01,22616.0,TH_951
TH,SIFROL,994,2024-08-01,34200.0,TH_994
TH,GLYX02,955,2024-08-01,18900.0,TH_955
TH,MICARD,990,2024-08-01,24600.0,TH_990
TH,TRAJEN,959,2024-08-01,103500.0,TH_959
TH,GLYX02,959,2024-08-01,18900.0,TH_959
TH,TWYNST,959,2024-08-01,65400.0,TH_959
TH,COLOFA,736,2024-08-01,31697.6,TH_736
TH,DUPHAS,735,2024-08-01,25200.0,TH_735
TH,SURBET,736,2024-08-01,3120.0,TH_736
TH,HIDRAS,736,2024-08-01,245220.0,TH_736
TH,SERC,764,2024-08-01,206859.0,TH_764
TH,VIMPAT,734,2024-08-01,68730.0,TH_734
TH,DICETE,773,2024-08-01,1540.0,TH_773
TH,RYTMON,737,2024-08-01,7111.5,TH_737
TH,BELARA,769,2024-08-01,87524.08,TH_769
TH,SUPRAL,733,2024-08-01,233320.0,TH_733
TH,EVRA,773,2024-08-01,62940.0,TH_773
TH,BELARA,773,2024-08-01,57217.36,TH_773
TH,ZANIDI,764,2024-08-01,201600.0,TH_764
TH,CREON,771,2024-08-01,35312.0,TH_771
TH,OMACOR,763,2024-08-01,55608.56,TH_763
TH,ISOPTI,736,2024-08-01,20190.0,TH_736
TH,ISOPTI,770,2024-08-01,615.0,TH_770
TH,OMACOR,772,2024-08-01,1862.12,TH_772
TH,HIDRAS,735,2024-08-01,164580.0,TH_735
TH,DUPHAL,766,2024-08-01,69503.0,TH_766
TH,DUPHAL,770,2024-08-01,-10953.529999999999,TH_770
TH,EVRA,768,2024-08-01,96255.0,TH_768
TH,BIOGAI,773,2024-08-01,16164.65,TH_773
TH,DUPHAL,769,2024-08-01,74255.5,TH_769
TH,SCOTTS,856,2024-08-01,17159.04,TH_856
TH,SCOTTS,862,2024-08-01,8261.759999999997,TH_862
TH,FENIST,852,2024-08-01,13551.119999999999,TH_852
TH,PARODO,862,2024-08-01,13256.000000000004,TH_862
TH,CALTRA,891,2024-08-01,-21767.489999999994,TH_891
TH,SCOTTS,882,2024-08-01,238.32,TH_882
TH,PANADO,862,2024-08-01,-13102.96,TH_862
TH,FENIST,883,2024-08-01,91379.2,TH_883
TH,SCOTTS,893,2024-08-01,1747.68,TH_893
TH,PANADO,887,2024-08-01,2650.4,TH_887
TH,SENSOD,881,2024-08-01,36742.079999999994,TH_881
TH,STRES,883,2024-08-01,28557.83,TH_883
TH,VOLTAR,851,2024-08-01,15537.390000000001,TH_851
TH,Z-BEC,855,2024-08-01,25194.800000000003,TH_855
TH,PANADO,882,2024-08-01,20522.809999999998,TH_882
TH,OTRIVI,856,2024-08-01,94051.90000000001,TH_856
TH,CALTRA,852,2024-08-01,101248.59999999999,TH_852
TH,STRES,882,2024-08-01,14919.0,TH_882
TH,STRESS,854,2024-08-01,36603.96000000001,TH_854
TH,SCOTTS,881,2024-08-01,11121.599999999999,TH_881
TH,FENIST,884,2024-08-01,57008.16,TH_884
TH,OTRIVI,861,2024-08-01,176235.38,TH_861
TH,PANADO,854,2024-08-01,8070.129999999999,TH_854
TH,ENO,881,2024-08-01,153431.53000000003,TH_881
TH,STRES,896,2024-08-01,24108.199999999997,TH_896
TH,CENTRU,896,2024-08-01,101081.48000000001,TH_896
TH,OTRIVI,851,2024-08-01,17756.1,TH_851
TH,VOLTAR,893,2024-08-01,134278.75,TH_893
TH,VOLTAR,895,2024-08-01,97242.62,TH_895
TH,Z-BEC,896,2024-08-01,2960.5,TH_896
TH,CALTRA,884,2024-08-01,-65415.60000000001,TH_884
TH,PANADO,894,2024-08-01,36587.94,TH_894
TH,SCOTTS,854,2024-08-01,1191.6,TH_854
TH,ELOMET,644,2024-08-01,93273.99000000002,TH_644
TH,ARCOXI,649,2024-08-01,283170.06000000006,TH_649
TH,ARCOXI,832,2024-08-01,683071.5599999999,TH_832
TH,ELOMET,654,2024-08-01,111892.45000000003,TH_654
TH,PERSKI,990,2024-08-01,117665.44,TH_990
TH,PERSKI,VAN,2024-08-01,773781.96,TH_VAN
TH,PERSKI,953,2024-08-01,211708.87999999998,TH_953
TH,HUMULI,EGE,2024-08-01,16880.0,TH_EGE
TH,CYMBAL,EDF,2024-08-01,282360.0,TH_EDF
TH,TRULIC,EE1,2024-08-01,416625.0,TH_EE1
TH,TALTZ,EDA,2024-08-01,175000.0,TH_EDA
TH,HUMULI,EJD,2024-08-01,2900.0,TH_EJD
TH,TRULIC,EEB,2024-08-01,660000.0,TH_EEB
TH,ALIMTA,EA4,2024-08-01,136080.0,TH_EA4
TH,FORTEO,EB6,2024-08-01,113000.0,TH_EB6
TH,PONTEV,EDF,2024-08-01,9900.0,TH_EDF
TH,CYMBAL,ED5,2024-08-01,120750.0,TH_ED5
TH,TRULIC,EF2,2024-08-01,1480000.0,TH_EF2
TH,PONTEV,EDB,2024-08-01,10500.0,TH_EDB
TH,HUMALO,EGJ,2024-08-01,37500.0,TH_EGJ
TH,JANUXR,EEQ,2024-08-01,105616.0,TH_EEQ
TH,JANUXR,EO3,2024-08-01,75888.0,TH_EO3
TH,JANUXR,EK2,2024-08-01,65688.0,TH_EK2
TH,MIXTAR,996,2024-08-01,9996.0,TH_996
TH,TAREGT,063,2024-08-01,23875.0,TH_063
TH,BETMIG,070,2024-08-01,35280.0,TH_070
TH,CRAVIT,070,2024-08-01,86682.75,TH_070
TH,FRESUW,977,2024-08-01,34000.0,TH_977
TH,OTHER,958,2024-08-01,5312.5,TH_958
TH,CRAVIT,063,2024-08-01,38275.5,TH_063
TH,URGOTU,EC1,2024-08-01,39690.0,TH_EC1
TH,MIXTAR,990,2024-08-01,5880.0,TH_990
TH,CAFERG,673,2024-08-01,34425.78,TH_673
TH,LAMISI,256,2024-08-01,86858.09000000001,TH_256
TH,LIXIAN,069,2024-08-01,57316.0,TH_069
TH,LIXIAN,256,2024-08-01,765044.0,TH_256
TH,NOVORA,996,2024-08-01,28600.0,TH_996
TH,MIXPEN,959,2024-08-01,26358.0,TH_959
TH,SAMBUC,671,2024-08-01,55561.68,TH_671
TH,INSSY8,942,2024-08-01,33975.0,TH_942
TH,EXELON,066,2024-08-01,25701.420000000002,TH_066
TH,MEVALO,066,2024-08-01,13260.0,TH_066
TH,URGOTU,EC5,2024-08-01,2425.0,TH_EC5
TH,SEVORA,PC2,2024-08-01,899200.0,TH_PC2
TH,SELSUN,957,2024-08-01,374851.0,TH_957
TH,GALVUS,831,2024-08-01,41840.0,TH_831
TH,TETAGA,VHD,2024-08-01,70080.0,TH_VHD
TH,OMNICE,948,2024-08-01,-22126.4,TH_948
TH,ESTROF,951,2024-08-01,120120.0,TH_951
TH,NOVOFI,994,2024-08-01,8190.0,TH_994
TH,PENNE4,973,2024-08-01,12000.0,TH_973
TH,BIOTIN,976,2024-08-01,4134.56,TH_976
TH,NOVOMI,955,2024-08-01,28800.0,TH_955
TH,TRILEP,063,2024-08-01,22562.45,TH_063
TH,URGOTU,EC4,2024-08-01,13846.0,TH_EC4
TH,JAPROL,066,2024-08-01,47533.31,TH_066
TH,NOVONO,953,2024-08-01,2250.0,TH_953
TH,NOVORA,955,2024-08-01,39200.0,TH_955
TH,FATHAL,944,2024-08-01,2060.75,TH_944
TH,URGOTU,EC2,2024-08-01,81580.0,TH_EC2
TH,HARNAL,067,2024-08-01,77400.0,TH_067
TH,COTARE,061,2024-08-01,1875.0,TH_061
TH,TEGRET,066,2024-08-01,73600.0,TH_066
TH,TEGRET,072,2024-08-01,45440.0,TH_072
TH,GALVUS,647,2024-08-01,106880.0,TH_647
TH,COLLAG,972,2024-08-01,3532.72,TH_972
TH,ESTROF,957,2024-08-01,15400.0,TH_957
TH,EXFORG,070,2024-08-01,311910.77,TH_070
TH,URGO,EB1,2024-08-01,5000.0,TH_EB1
TH,SCARLE,971,2024-08-01,-358.26,TH_971
TH,SELSUN,984,2024-08-01,466425.0,TH_984
TH,CRAVIT,257,2024-08-01,151977.06999999998,TH_257
TH,TAREGT,061,2024-08-01,33500.0,TH_061
TH,CAFERG,662,2024-08-01,14639.04,TH_662
TH,SAMBUC,662,2024-08-01,67012.67,TH_662
TH,VITALO,943,2024-08-01,319.63,TH_943
TH,SEVORA,PO6,2024-08-01,903750.0,TH_PO6
TH,LIXIAN,062,2024-08-01,520828.0,TH_062
TH,SALINE,290,2024-08-01,235423.0,TH_290
TH,FRESUW,973,2024-08-01,100200.0,TH_973
TH,OESTRO,175,2024-08-01,47150.0,TH_175
TH,PROSTA,641,2024-08-01,10000.08,TH_641
TH,CODIOV,257,2024-08-01,3732.1499999999987,TH_257
TH,BETMIG,256,2024-08-01,146160.0,TH_256
TH,TRILEP,072,2024-08-01,10133.28,TH_072
TH,BASICI,299,2024-08-01,10192.0,TH_299
TH,JAPROL,257,2024-08-01,8543.519999999999,TH_257
TH,DIPROS,830,2024-08-01,-823.14,TH_830
TH,ELOMET,641,2024-08-01,60365.1,TH_641
TH,PROSCA,643,2024-08-01,100117.7,TH_643
TH,PROSCA,644,2024-08-01,66914.34,TH_644
TH,ARCOXI,650,2024-08-01,602121.7100000001,TH_650
TH,PROSCA,831,2024-08-01,7179.899999999998,TH_831
TH,CIALIS,EE0,2024-08-01,216000.0,TH_EE0
TH,PERSKI,954,2024-08-01,759189.08,TH_954
TH,FERINJ,VH7,2024-08-01,228000.0,TH_VH7
TH,MIACAL,VAD,2024-08-01,21130.0,TH_VAD
TH,PERSKI,984,2024-08-01,138890.71999999997,TH_984
TH,ZYPREX,ED1,2024-08-01,225000.0,TH_ED1
TH,VERRUM,950,2024-08-01,54401.490000000005,TH_950
TH,VERRUM,991,2024-08-01,42732.479999999996,TH_991
TH,JANUXR,EE4,2024-08-01,342755.721,TH_EE4
TH,JANUXR,EHD,2024-08-01,96600.0,TH_EHD
TH,JANUXR,EGE,2024-08-01,247001.86000000002,TH_EGE
TH,JANUXR,EJB,2024-08-01,112056.0,TH_EJB
TH,JANUXR,EHK,2024-08-01,32200.0,TH_EHK
TH,JANUXR,EJC,2024-08-01,21896.0,TH_EJC
TH,HUMULI,EHH,2024-08-01,15850.0,TH_EHH
TH,HUMULI,EHC,2024-08-01,16682.196,TH_EHC
TH,YULARE,EA1,2024-08-01,509250.0,TH_EA1
TH,TALTZ,EDE,2024-08-01,150000.0,TH_EDE
TH,GEMZAR,EA2,2024-08-01,95462.0,TH_EA2
TH,FORTEO,EO1,2024-08-01,323000.0,TH_EO1
TH,PONTEV,EDG,2024-08-01,51300.0,TH_EDG
TH,HIDRAS,739,2024-08-01,49000.0,TH_739
TH,BIOGAI,734,2024-08-01,43305.0,TH_734
TH,BIOGAI,733,2024-08-01,112635.5,TH_733
TH,GANATO,736,2024-08-01,144322.0,TH_736
TH,KLACID,764,2024-08-01,5560.0,TH_764
TH,EVRA,763,2024-08-01,52140.0,TH_763
TH,BIOGAI,772,2024-08-01,45789.98,TH_772
TH,DUPHAL,736,2024-08-01,410161.5,TH_736
TH,FEMOST,736,2024-08-01,21686.73,TH_736
TH,KLACID,735,2024-08-01,29320.0,TH_735
TH,EVRA,771,2024-08-01,126545.0,TH_771
TH,SERC,737,2024-08-01,175177.0,TH_737
TH,EVRA,764,2024-08-01,91800.0,TH_764
TH,DUPHAL,771,2024-08-01,50829.5,TH_771
TH,DUPHAP,768,2024-08-01,-13125.0,TH_768
TH,CREON,734,2024-08-01,37805.0,TH_734
TH,KLACID,738,2024-08-01,154621.5,TH_738
TH,FEMOST,773,2024-08-01,5004.63,TH_773
TH,EVRA,765,2024-08-01,34360.0,TH_765
TH,OMACOR,764,2024-08-01,185710.0,TH_764
TH,PROSUR,518,2024-08-01,20038.22,TH_518
TH,NEPRO,508,2024-08-01,224344.84000000003,TH_508
TH,JEVITY,059,2024-08-01,39071.72,TH_059
TH,BIODER,072,2024-08-01,23874.0,TH_072
TH,PROVER,975,2024-08-01,24665.0,TH_975
TH,PRISTI,949,2024-08-01,58000.0,TH_949
TH,MINIDI,975,2024-08-01,24640.0,TH_975
TH,OLMETE,975,2024-08-01,50945.00000000001,TH_975
TH,MINIDI,949,2024-08-01,179200.0,TH_949
TH,PRISTI,942,2024-08-01,617700.0,TH_942
TH,MINIDI,942,2024-08-01,22848.0,TH_942
TH,ARISTO,946,2024-08-01,19480.0,TH_946
TH,DIFLUC,943,2024-08-01,2310.0,TH_943
TH,TMPLYO,971,2024-08-01,23450.0,TH_971
TH,ONCEPR,392,2024-08-01,323278.3,TH_392
TH,ONCEDI,293,2024-08-01,78530.0,TH_293
TH,AMINOL,299,2024-08-01,98820.0,TH_299
TH,BLENDE,392,2024-08-01,2408100.0,TH_392
TH,GEN-DM,290,2024-08-01,249900.0,TH_290
TH,MUCOST,298,2024-08-01,60775.0,TH_298
TH,BLENDE,291,2024-08-01,366390.0,TH_291
TH,ONCEPR,295,2024-08-01,57190.0,TH_295
TH,ONCERE,291,2024-08-01,121560.0,TH_291
TH,NEOMUN,290,2024-08-01,116450.0,TH_290
TH,ABILIF,393,2024-08-01,78000.0,TH_393
TH,PLETAA,295,2024-08-01,32154.57,TH_295
TH,ONCERE,390,2024-08-01,291600.0,TH_390
TH,SYSTRA,831,2024-08-01,162053.95,TH_831
TH,AVAMIG,669,2024-08-01,32682.48,TH_669
TH,RANEXA,674,2024-08-01,20280.0,TH_674
TH,AVAMIG,834,2024-08-01,139062.0,TH_834
TH,NEBILE,831,2024-08-01,10524.070000000002,TH_831
TH,SYSTRA,654,2024-08-01,63933.139999999985,TH_654
TH,NEBILE,668,2024-08-01,39627.09,TH_668
TH,AVAMIG,671,2024-08-01,27048.0,TH_671
TH,MESTIN,670,2024-08-01,20909.28,TH_670
TH,BILAXT,670,2024-08-01,247380.0,TH_670
TH,NEBILE,662,2024-08-01,54185.600000000006,TH_662
TH,AMOXIL,912,2024-08-01,143600.0,TH_912
TH,DUODAR,911,2024-08-01,509250.0,TH_911
TH,FLIXOT,902,2024-08-01,11600.0,TH_902
TH,FLIXOT,924,2024-08-01,19600.0,TH_924
TH,AVAMYS,931,2024-08-01,92637.88,TH_931
TH,IMIGRA,915,2024-08-01,16827.0,TH_915
TH,BETNON,927,2024-08-01,1575.0,TH_927
TH,DUODAR,905,2024-08-01,101850.0,TH_905
TH,SERETI,925,2024-08-01,133026.97999999998,TH_925
TH,FLIXOT,903,2024-08-01,12000.0,TH_903
TH,WELLBU,931,2024-08-01,39810.0,TH_931
TH,ZENTEL,925,2024-08-01,12864.0,TH_925
TH,SEROXA,931,2024-08-01,82150.0,TH_931
TH,AVAMYS,916,2024-08-01,1017824.83,TH_916
TH,VENTOL,903,2024-08-01,597965.0599999999,TH_903
TH,WELLBU,903,2024-08-01,19380.0,TH_903
TH,VALTRE,902,2024-08-01,230822.46,TH_902
TH,ZYRTEC,923,2024-08-01,160013.4,TH_923
TH,XYZAL,932,2024-08-01,51250.0,TH_932
TH,AVAMYS,903,2024-08-01,140669.37000000002,TH_903
TH,SERETI,916,2024-08-01,19182.25,TH_916
TH,ZYRTEC,925,2024-08-01,326038.0,TH_925
TH,SERETI,924,2024-08-01,145070.29,TH_924
TH,AUGMEN,926,2024-08-01,315846.61,TH_926
TH,VALTRE,928,2024-08-01,65100.29999999999,TH_928
TH,RELVAR,915,2024-08-01,37500.0,TH_915
TH,DUODAR,903,2024-08-01,93120.0,TH_903
TH,SERETI,911,2024-08-01,238972.49000000002,TH_911
TH,XYZAL,930,2024-08-01,70227.2,TH_930
TH,ZYRTEC,922,2024-08-01,335287.4,TH_922
TH,NEVRAM,067,2024-08-01,1400.0,TH_067
TH,EDARBY,070,2024-08-01,28805.0,TH_070
TH,EDARBI,068,2024-08-01,31410.0,TH_068
TH,MADIPL,175,2024-08-01,128268.0,TH_175
TH,BLOPRE,175,2024-08-01,298928.0,TH_175
TH,MAGESF,258,2024-08-01,59824.770000000004,TH_258
TH,EDARBI,257,2024-08-01,11641.95,TH_257
TH,BLOPRE,072,2024-08-01,272132.0,TH_072
TH,UNISIA,067,2024-08-01,4038.0,TH_067
TH,BLOPRE,079,2024-08-01,221788.0,TH_079
TH,MADIPL,069,2024-08-01,79805.0,TH_069
TH,EDARBI,256,2024-08-01,313012.0,TH_256
TH,MAGESF,072,2024-08-01,165227.6,TH_072
TH,PRADAX,982,2024-08-01,204750.0,TH_982
TH,TWYNST,991,2024-08-01,15800.0,TH_991
TH,SPIOLT,954,2024-08-01,42500.0,TH_954
TH,JARDIA,958,2024-08-01,161400.0,TH_958
TH,TRAJEN,958,2024-08-01,53820.0,TH_958
TH,JARDIA,991,2024-08-01,95900.0,TH_991
TH,GLYX02,954,2024-08-01,40500.0,TH_954
TH,TRAJEN,996,2024-08-01,262200.0,TH_996
TH,BERODU,950,2024-08-01,170404.0,TH_950
TH,SPIRIV,957,2024-08-01,6960.0,TH_957
TH,COMBIV,955,2024-08-01,8224.0,TH_955
TH,MOBIC,984,2024-08-01,27840.0,TH_984
TH,GLYX01,955,2024-08-01,12600.0,TH_955
TH,VOLTAR,853,2024-08-01,42145.26,TH_853
TH,ENO,851,2024-08-01,8217.36,TH_851
TH,OTRIVI,885,2024-08-01,45372.109999999986,TH_885
TH,FENIST,853,2024-08-01,21134.640000000003,TH_853
TH,VOLTAR,891,2024-08-01,15406.489999999998,TH_891
TH,CALSOU,852,2024-08-01,11460.12,TH_852
TH,PARODO,854,2024-08-01,604.6,TH_854
TH,CALSOU,871,2024-08-01,6548.639999999999,TH_871
TH,OTRIVI,896,2024-08-01,49414.5,TH_896
TH,PANADO,871,2024-08-01,54084.0,TH_871
TH,CALTRA,895,2024-08-01,154461.08000000002,TH_895
TH,PANADO,895,2024-08-01,132847.35,TH_895
TH,OTRIVI,882,2024-08-01,58861.59999999999,TH_882
TH,CALTRA,893,2024-08-01,-7014.16,TH_893
TH,FENIST,885,2024-08-01,29750.159999999996,TH_885
TH,CALSOU,851,2024-08-01,7016.400000000001,TH_851
TH,STRES,887,2024-08-01,2271.3900000000003,TH_887
TH,PARODO,856,2024-08-01,780.12,TH_856
TH,OTRIVI,881,2024-08-01,28499.05,TH_881
TH,CIALIS,EE3,2024-08-01,152880.0,TH_EE3
TH,TRESIB,984,2024-08-01,8000.0,TH_984
TH,VICTOZ,957,2024-08-01,35000.0,TH_957
TH,INNOFL,063,2024-08-01,440.0,TH_063
TH,MIXPEN,990,2024-08-01,8595.0,TH_990
TH,OESTRO,062,2024-08-01,35465.0,TH_062
TH,SALOFA,640,2024-08-01,32796.34,TH_640
TH,FERINJ,VHB,2024-08-01,98800.0,TH_VHB
TH,EXELON,062,2024-08-01,172766.18,TH_062
TH,ENTRES,258,2024-08-01,182000.0,TH_258
TH,SEVORA,PO3,2024-08-01,1187914.0,TH_PO3
TH,UNASYN,945,2024-08-01,2962.5,TH_945
TH,TEGRET,079,2024-08-01,60686.95,TH_079
TH,VERRUM,984,2024-08-01,4870.52,TH_984
TH,FRESUB,943,2024-08-01,135150.0,TH_943
TH,ACTPEN,956,2024-08-01,573.0,TH_956
TH,TRILEP,065,2024-08-01,17416.6,TH_065
TH,MAGNES,947,2024-08-01,394445.22,TH_947
TH,OTHER,984,2024-08-01,10256.1,TH_984
TH,TEGRET,068,2024-08-01,36655.7,TH_068
TH,VENOFE,VH7,2024-08-01,66600.0,TH_VH7
TH,DALACC,976,2024-08-01,3600.0,TH_976
TH,FERINJ,VH4,2024-08-01,452200.0,TH_VH4
TH,DIOVAN,063,2024-08-01,236798.14999999997,TH_063
TH,ENTRES,257,2024-08-01,-25763.62,TH_257
TH,SELSUN,990,2024-08-01,372734.0,TH_990
TH,EDARBY,063,2024-08-01,5761.0,TH_063
TH,MADIPL,079,2024-08-01,205794.0,TH_079
TH,FEBURI,066,2024-08-01,55000.0,TH_066
TH,CIALIS,EF7,2024-08-01,130360.0,TH_EF7
TH,FRESUD,942,2024-08-01,35790.0,TH_942
TH,OESTRO,068,2024-08-01,22345.0,TH_068
TH,EXELON,061,2024-08-01,95499.0,TH_061
TH,CAFERG,669,2024-08-01,56331.299999999996,TH_669
TH,REGELL,070,2024-08-01,123200.0,TH_070
TH,DIOVAN,070,2024-08-01,244350.55,TH_070
TH,HARNAL,175,2024-08-01,162000.0,TH_175
TH,MAGESF,061,2024-08-01,32561.75,TH_061
TH,NEEDLE,946,2024-08-01,57510.9,TH_946
TH,EXFORG,061,2024-08-01,426862.2,TH_061
TH,URGOTU,EB4,2024-08-01,75620.78,TH_EB4
TH,GALVUS,833,2024-08-01,51200.0,TH_833
TH,HARNAL,256,2024-08-01,720000.0,TH_256
TH,CYGEST,VHC,2024-08-01,136367.25,TH_VHC
TH,JAPROL,071,2024-08-01,11400.0,TH_071
TH,TRANSA,175,2024-08-01,191500.0,TH_175
TH,EXELON,079,2024-08-01,286892.6,TH_079
TH,FRESUB,944,2024-08-01,85150.0,TH_944
TH,CODIOV,258,2024-08-01,178125.0,TH_258
TH,MEVALO,256,2024-08-01,122956.35,TH_256
TH,OESTRO,061,2024-08-01,76131.0,TH_061
TH,BOSIST,946,2024-08-01,6621.06,TH_946
TH,EXELON,072,2024-08-01,118059.02,TH_072
TH,SALOFA,641,2024-08-01,40854.520000000004,TH_641
TH,PROGRA,066,2024-08-01,3300.0,TH_066
TH,TEGRET,061,2024-08-01,61440.0,TH_061
TH,MEVALO,061,2024-08-01,107304.0,TH_061
TH,ESTROF,990,2024-08-01,219604.0,TH_990
TH,TRESIB,953,2024-08-01,40000.0,TH_953
TH,NSSIRR,296,2024-08-01,1176.0,TH_296
TH,FASTUM,832,2024-08-01,-9631.48,TH_832
TH,AVAMIG,664,2024-08-01,35364.0,TH_664
TH,AVAMIG,673,2024-08-01,36456.0,TH_673
TH,AVAMIG,668,2024-08-01,37554.479999999996,TH_668
TH,MESTIN,660,2024-08-01,9147.81,TH_660
TH,MESTIN,672,2024-08-01,11761.47,TH_672
TH,DERMAT,643,2024-08-01,71778.18,TH_643
TH,BILAXT,665,2024-08-01,385833.0,TH_665
TH,ALDACT,976,2024-08-01,1220.0,TH_976
TH,ARISTO,949,2024-08-01,125200.0,TH_949
TH,ELIQUI,945,2024-08-01,204600.0,TH_945
TH,ARISTO,972,2024-08-01,15520.0,TH_972
TH,DIFLUC,977,2024-08-01,49500.0,TH_977
TH,PONSTA,942,2024-08-01,192331.0,TH_942
TH,ZITHRO,972,2024-08-01,219975.0,TH_972
TH,SALAZO,943,2024-08-01,10965.0,TH_943
TH,PONSTA,974,2024-08-01,1431453.5,TH_974
TH,MINIDI,971,2024-08-01,3472.0,TH_971
TH,PROVER,976,2024-08-01,7400.0,TH_976
TH,AVAMYS,912,2024-08-01,539266.0,TH_912
TH,DUODAR,922,2024-08-01,32010.0,TH_922
TH,VENTOL,927,2024-08-01,313302.67999999993,TH_927
TH,SERETI,921,2024-08-01,156223.78,TH_921
TH,SERETI,923,2024-08-01,22599.91,TH_923
TH,VENTOL,912,2024-08-01,1278959.76,TH_912
TH,ZENTEL,915,2024-08-01,54048.0,TH_915
TH,DERMOV,902,2024-08-01,27348.0,TH_902
TH,DERMOV,923,2024-08-01,17864.0,TH_923
TH,XYZAL,928,2024-08-01,83977.2,TH_928
TH,ZYRTEC,926,2024-08-01,440545.19999999995,TH_926
TH,SERETI,922,2024-08-01,228265.10000000003,TH_922
TH,DUODAR,912,2024-08-01,171954.56,TH_912
TH,BECONA,903,2024-08-01,4032.0,TH_903
TH,AVODAR,921,2024-08-01,159960.0,TH_921
TH,VENTOL,924,2024-08-01,401181.4600000001,TH_924
TH,ZYRTEC,921,2024-08-01,394191.7,TH_921
TH,DUODAR,931,2024-08-01,91665.0,TH_931
TH,LAMICT,931,2024-08-01,33640.0,TH_931
TH,AUGMEN,929,2024-08-01,2100.0,TH_929
TH,AUGMEN,932,2024-08-01,85880.81,TH_932
TH,XYZAL,904,2024-08-01,71250.0,TH_904
TH,REQUIP,901,2024-08-01,32900.0,TH_901
TH,FLIXOT,926,2024-08-01,5600.0,TH_926
TH,AUGMEN,930,2024-08-01,109430.0,TH_930
TH,GEN-DM,295,2024-08-01,249900.0,TH_295
TH,PLETAA,297,2024-08-01,25600.0,TH_297
TH,MEPTIN,293,2024-08-01,90900.0,TH_293
TH,ABILIF,299,2024-08-01,22500.0,TH_299
TH,NEOMUN,291,2024-08-01,55820.0,TH_291
TH,MUCOST,291,2024-08-01,16830.0,TH_291
TH,GEN-DM,297,2024-08-01,117600.0,TH_297
TH,MEPTIN,296,2024-08-01,37100.0,TH_296
TH,ONCEPR,296,2024-08-01,50633.0,TH_296
TH,ONCEPR,394,2024-08-01,6350.3,TH_394
TH,PLETAA,299,2024-08-01,39600.0,TH_299
TH,ONCEDM,393,2024-08-01,3960.0,TH_393
TH,GLUCER,516,2024-08-01,160021.28999999998,TH_516
TH,PROSUR,516,2024-08-01,105245.93999999999,TH_516
TH,ZZZCCC,501,2024-08-01,2102.0,TH_501
TH,GLUCER,054,2024-08-01,454003.69999999995,TH_054
TH,PROSUR,513,2024-08-01,-43235.43,TH_513
TH,GLUCER,503,2024-08-01,4719.0,TH_503
TH,NEPRO,513,2024-08-01,118175.93,TH_513
TH,NEPRO,517,2024-08-01,8062.51,TH_517
TH,ENSURE,505,2024-08-01,-328163.95999999996,TH_505
TH,TRAJEN,957,2024-08-01,16560.0,TH_957
TH,PRADAX,954,2024-08-01,239400.0,TH_954
TH,MICARD,955,2024-08-01,56800.0,TH_955
TH,PRADAX,951,2024-08-01,51975.0,TH_951
TH,TRAJEN,956,2024-08-01,75900.0,TH_956
TH,GLYX01,984,2024-08-01,27300.0,TH_984
TH,SIFROL,954,2024-08-01,62070.0,TH_954
TH,COMBIV,990,2024-08-01,12336.0,TH_990
TH,BERODU,960,2024-08-01,89376.0,TH_960
TH,BERODU,991,2024-08-01,10906.0,TH_991
TH,VIMPAT,733,2024-08-01,54510.0,TH_733
TH,HIDRAS,768,2024-08-01,11440.0,TH_768
TH,COLOFA,773,2024-08-01,46443.08,TH_773
TH,HIDRAS,733,2024-08-01,27743.8,TH_733
TH,DUPHAP,737,2024-08-01,-562.5,TH_737
TH,ZANIDI,773,2024-08-01,19503.75,TH_773
TH,SUPRAL,773,2024-08-01,54490.29,TH_773
TH,DUPHAL,772,2024-08-01,62695.5,TH_772
TH,COLOFA,763,2024-08-01,10097.6,TH_763
TH,DUPHAP,733,2024-08-01,606.0,TH_733
TH,BIOGAI,771,2024-08-01,131131.1,TH_771
TH,ISOPTI,773,2024-08-01,2824.1400000000003,TH_773
TH,BIOGAI,769,2024-08-01,65127.0,TH_769
TH,GANATO,769,2024-08-01,36180.0,TH_769
TH,CREON,773,2024-08-01,24212.0,TH_773
TH,BELARA,733,2024-08-01,45753.1,TH_733
TH,COLOFA,768,2024-08-01,3200.0,TH_768
TH,BELARA,738,2024-08-01,68649.12,TH_738
